Color_Beige,Color_Black,Color_Blue,Color_Green,Color_Grey,Color_Red,Color_Silver,Color_Violet,Color_White,Color_Yellow,Fuel_CNG,Fuel_Diesel,Fuel_Petrol,Age_08_04,KM,HP,Met_Color,Automatic,CC,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Parking_Assistant,Tow_Bar,Price
0,0,0,0,1,0,0,0,0,0,0,0,1,52,73000,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,12000
0,0,1,0,0,0,0,0,0,0,0,0,1,50,72242,110,0,1,1600,3,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,11950
0,0,0,1,0,0,0,0,0,0,0,0,1,53,72000,97,1,0,1400,3,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,9850
0,0,1,0,0,0,0,0,0,0,0,0,1,54,71725,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,54,71276,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,1,0,50,70440,69,1,0,1900,3,5,185,1105,0,1,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8695
0,0,1,0,0,0,0,0,0,0,0,0,1,53,70239,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,10990
0,0,0,0,0,0,1,0,0,0,0,0,1,55,69813,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,9500
0,0,0,0,0,1,0,0,0,0,0,0,1,49,69659,86,0,0,1300,3,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,11950
0,0,1,0,0,0,0,0,0,0,0,0,1,46,69574,97,0,0,1400,5,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,10750
0,0,1,0,0,0,0,0,0,0,0,1,0,47,69000,69,1,0,1900,5,5,185,1140,0,1,3,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,8750
0,0,1,0,0,0,0,0,0,0,0,0,1,49,68565,110,1,0,1600,4,5,69,1030,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,8750
0,0,0,0,0,1,0,0,0,0,0,1,0,55,68520,72,1,0,2000,3,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,11450
0,0,0,0,0,1,0,0,0,0,0,0,1,46,68414,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,56,66777,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,11950
0,0,1,0,0,0,0,0,0,0,0,0,1,52,66527,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,13950
0,1,0,0,0,0,0,0,0,0,0,0,1,54,66063,110,1,0,1600,5,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,11250
0,0,0,1,0,0,0,0,0,0,0,0,1,50,65471,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,10900
0,0,0,0,0,0,1,0,0,0,0,0,1,56,65400,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,9750
0,0,0,0,1,0,0,0,0,0,0,0,1,52,65170,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,9950
0,0,0,0,0,0,1,0,0,0,0,0,1,56,65000,110,1,0,1600,5,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11950
0,0,0,0,1,0,0,0,0,0,0,0,1,48,64193,110,1,0,1600,3,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10450
0,0,1,0,0,0,0,0,0,0,0,0,1,54,64000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,8950
0,0,0,1,0,0,0,0,0,0,0,0,1,54,63792,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,10250
0,0,1,0,0,0,0,0,0,0,0,0,1,53,63635,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,9930
0,0,1,0,0,0,0,0,0,0,0,0,1,54,63135,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,10500
0,0,0,0,0,0,1,0,0,0,0,0,1,54,63123,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,11950
0,0,0,0,0,0,1,0,0,0,0,1,0,48,63000,69,1,0,1900,5,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,11500
0,0,0,1,0,0,0,0,0,0,0,0,1,55,63000,110,0,0,1600,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,11500
0,0,0,0,0,1,0,0,0,0,0,0,1,54,62987,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,11450
0,0,0,0,0,1,0,0,0,0,0,0,1,56,62751,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,9900
0,1,0,0,0,0,0,0,0,0,0,0,1,54,62519,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,9500
0,0,0,1,0,0,0,0,0,0,0,0,1,50,62280,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,10500
0,0,1,0,0,0,0,0,0,0,0,0,1,50,61672,110,0,0,1600,5,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10750
0,0,0,0,0,0,0,0,1,0,0,1,0,54,61000,69,0,0,2000,5,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8950
0,1,0,0,0,0,0,0,0,0,0,0,1,56,61000,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12000
0,0,1,0,0,0,0,0,0,0,0,0,1,53,60558,110,1,0,1600,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,9940
0,0,0,1,0,0,0,0,0,0,0,0,1,47,60348,110,0,0,1600,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,54,60239,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,10750
0,0,0,0,0,0,1,0,0,0,0,0,1,51,59000,97,1,0,1400,3,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,9799
0,0,0,0,0,0,1,0,0,0,0,0,1,51,58761,97,0,0,1300,5,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,11750
0,0,1,0,0,0,0,0,0,0,0,0,1,54,58745,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,11950
0,0,1,0,0,0,0,0,0,0,0,0,1,52,58596,110,1,0,1600,3,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11250
0,0,0,0,0,1,0,0,0,0,0,0,1,54,58530,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,11750
0,1,0,0,0,0,0,0,0,0,0,0,1,55,58377,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,56,58142,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11250
0,0,1,0,0,0,0,0,0,0,0,0,1,53,57948,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,51,57645,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,9700
0,0,0,0,0,1,0,0,0,0,0,0,1,47,57500,110,1,0,1600,4,5,19,1105,0,0,3,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,11950
0,0,0,0,0,0,0,0,1,0,0,0,1,53,57475,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,9900
0,1,0,0,0,0,0,0,0,0,0,0,1,55,56743,110,0,0,1600,3,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,9990
0,0,0,0,0,1,0,0,0,0,0,0,1,48,56675,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9475
0,0,0,0,0,1,0,0,0,0,0,0,1,54,55877,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,11500
0,0,1,0,0,0,0,0,0,0,0,0,1,53,55500,110,1,0,1600,4,5,69,1035,1,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,55,54900,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,11500
0,0,0,1,0,0,0,0,0,0,0,0,1,50,54465,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10500
0,0,0,0,1,0,0,0,0,0,0,0,1,46,53700,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,10900
0,0,0,0,1,0,0,0,0,0,0,0,1,52,53561,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,11700
0,0,0,1,0,0,0,0,0,0,0,0,1,51,53408,110,1,0,1600,5,5,85,1080,0,0,12,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11900
0,0,0,0,0,1,0,0,0,0,0,0,1,51,53268,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,13950
0,0,0,0,0,1,0,0,0,0,0,0,1,49,53116,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,10950
0,0,0,0,1,0,0,0,0,0,0,0,1,56,52448,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,10500
0,0,0,0,1,0,0,0,0,0,0,0,1,55,52149,97,1,0,1400,3,5,19,1085,0,1,12,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10750
0,0,0,1,0,0,0,0,0,0,0,0,1,55,52141,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,11950
0,0,0,0,1,0,0,0,0,0,0,0,1,56,52000,97,0,0,1400,3,5,69,1025,0,0,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10000
0,0,0,0,1,0,0,0,0,0,0,0,1,48,50967,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10495
0,0,0,0,1,0,0,0,0,0,0,0,1,50,50400,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11450
0,0,0,0,0,0,1,0,0,0,0,0,1,54,50000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,9400
0,0,0,0,0,0,0,1,0,0,0,0,1,51,50000,86,1,0,1300,5,5,69,1045,1,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,53,49969,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,9650
0,0,0,0,1,0,0,0,0,0,0,0,1,49,49568,110,1,0,1600,3,5,19,1105,0,1,3,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,18950
0,0,0,0,0,1,0,0,0,0,0,0,1,51,49473,110,0,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,11450
0,0,1,0,0,0,0,0,0,0,0,0,1,52,49432,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,10250
0,0,0,0,0,1,0,0,0,0,0,0,1,48,49417,110,1,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11450
0,0,0,0,1,0,0,0,0,0,0,0,1,54,49366,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,9950
0,1,0,0,0,0,0,0,0,0,0,0,1,56,48731,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,10500
0,0,0,1,0,0,0,0,0,0,0,0,1,54,48370,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,13750
0,0,0,0,0,0,1,0,0,0,0,0,1,48,48071,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,9950
0,0,0,0,0,1,0,0,0,0,0,0,1,54,47852,110,1,0,1600,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,10250
0,1,0,0,0,0,0,0,0,0,0,0,1,54,47768,110,0,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,10850
0,0,0,0,0,1,0,0,0,0,0,0,1,52,47689,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,11895
0,1,0,0,0,0,0,0,0,0,0,0,1,53,47451,110,1,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,50,47219,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,11950
0,0,0,1,0,0,0,0,0,0,0,0,1,56,47211,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10750
0,0,0,0,0,1,0,0,0,0,0,0,1,54,46856,97,0,0,1400,5,5,85,1060,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,9550
0,1,0,0,0,0,0,0,0,0,0,0,1,56,46500,86,0,0,1300,5,5,69,1035,1,1,12,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10950
0,0,0,0,0,1,0,0,0,0,0,0,1,52,46449,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,11750
0,1,0,0,0,0,0,0,0,0,0,0,1,47,46391,110,0,0,1600,5,5,85,1075,0,1,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10950
0,1,0,0,0,0,0,0,0,0,0,0,1,54,46230,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,12450
0,0,0,0,1,0,0,0,0,0,0,0,1,52,46029,110,1,0,1600,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,10500
0,0,0,0,0,1,0,0,0,0,0,0,1,50,46000,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,10900
0,1,0,0,0,0,0,0,0,0,0,0,1,50,45900,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,47,45850,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,56,45336,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,12500
0,0,0,0,0,1,0,0,0,0,0,0,1,55,44537,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,9950
0,0,0,0,1,0,0,0,0,0,0,0,1,56,43700,86,1,0,1300,3,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,10750
0,1,0,0,0,0,0,0,0,0,0,0,1,48,43120,97,1,0,1400,3,5,69,1030,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,12500
0,0,1,0,0,0,0,0,0,0,0,0,1,49,41710,110,0,0,1600,3,5,69,1040,1,0,12,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,10450
0,0,0,0,1,0,0,0,0,0,0,0,1,52,41700,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,10750
0,0,0,0,0,0,1,0,0,0,0,0,1,49,41636,110,1,0,1600,5,5,19,1105,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,50,41273,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,10995
0,0,0,0,1,0,0,0,0,0,0,0,1,49,40836,110,0,1,1600,3,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,50,40400,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,11250
0,1,0,0,0,0,0,0,0,0,0,0,1,47,40361,110,1,0,1600,5,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,54,40325,86,0,0,1300,5,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,13750
0,1,0,0,0,0,0,0,0,0,0,0,1,47,40000,110,0,0,1600,5,5,85,1080,0,0,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,11000
0,0,0,0,1,0,0,0,0,0,0,0,1,50,39706,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,13500
0,0,0,1,0,0,0,0,0,0,0,0,1,54,39291,110,1,0,1600,3,5,69,1040,0,1,3,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,10950
0,0,0,0,1,0,0,0,0,0,0,0,1,54,39000,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,10750
0,0,0,0,1,0,0,0,0,0,0,0,1,47,38900,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,8950
0,0,1,0,0,0,0,0,0,0,0,0,1,51,38403,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,56,37461,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9750
0,0,0,0,1,0,0,0,0,0,0,0,1,54,37000,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,10900
0,0,0,0,1,0,0,0,0,0,0,0,1,55,36406,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,10995
0,1,0,0,0,0,0,0,0,0,0,0,1,48,36005,97,1,0,1400,5,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,10750
0,0,0,0,1,0,0,0,0,0,0,0,1,52,36000,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,10950
0,0,0,0,1,0,0,0,0,0,0,0,1,49,36000,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,13000
0,0,0,1,0,0,0,0,0,0,0,0,1,45,36000,110,1,1,1600,3,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,12950
0,0,0,0,1,0,0,0,0,0,0,0,1,52,35823,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,11500
0,0,0,0,1,0,0,0,0,0,0,0,1,56,35230,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10950
0,0,0,0,0,1,0,0,0,0,0,0,1,48,35142,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,11710
0,0,1,0,0,0,0,0,0,0,0,0,1,49,34890,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,9980
0,0,0,0,0,0,1,0,0,0,0,0,1,51,34882,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,12250
0,0,0,0,0,1,0,0,0,0,0,0,1,46,34000,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,11500
0,0,0,1,0,0,0,0,0,0,0,0,1,56,33998,110,0,0,1600,5,5,85,1080,1,1,12,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,11950
0,0,0,0,0,1,0,0,0,0,0,0,1,55,33230,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,11500
0,0,0,0,1,0,0,0,0,0,0,0,1,46,33021,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11900
0,1,0,0,0,0,0,0,0,0,0,0,1,49,31999,97,0,0,1400,3,5,69,1030,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,11930
0,0,0,0,0,1,0,0,0,0,0,0,1,52,31579,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,10500
0,0,0,0,0,1,0,0,0,0,0,0,1,56,31000,97,0,0,1400,3,5,69,1025,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8950
0,0,0,0,0,1,0,0,0,0,0,0,1,46,30806,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,10450
0,0,1,0,0,0,0,0,0,0,0,0,1,55,30461,86,1,0,1300,5,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,10500
0,0,0,1,0,0,0,0,0,0,0,0,1,50,29686,110,1,1,1600,3,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,12950
0,0,0,0,0,1,0,0,0,0,0,0,1,55,29650,86,0,0,1300,3,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,9950
0,1,0,0,0,0,0,0,0,0,0,0,1,52,29500,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,12900
0,0,0,0,0,1,0,0,0,0,0,0,1,48,28656,97,0,0,1400,3,5,19,1085,0,1,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,9950
0,0,0,0,1,0,0,0,0,0,0,0,1,55,27500,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9950
0,0,1,0,0,0,0,0,0,0,0,0,1,48,26938,110,1,0,1600,3,5,69,1040,0,0,12,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,10950
0,0,1,0,0,0,0,0,0,0,0,0,1,53,26624,97,0,0,1400,5,5,85,1060,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,10950
0,0,1,0,0,0,0,0,0,0,0,0,1,47,26221,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,9950
0,0,0,0,1,0,0,0,0,0,0,0,1,50,22648,97,1,0,1400,5,5,85,1060,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,10950
0,0,0,1,0,0,0,0,0,0,0,0,1,50,22500,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,10800
0,0,0,0,1,0,0,0,0,0,0,0,1,56,19313,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10500
0,0,0,1,0,0,0,0,0,0,0,0,1,50,17619,110,0,0,1600,4,5,69,1030,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10450
0,0,0,1,0,0,0,0,0,0,0,0,1,51,17069,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,10600
0,0,0,0,0,1,0,0,0,0,0,0,1,48,15000,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,10450
0,0,0,0,1,0,0,0,0,0,0,0,1,50,10210,97,0,0,1400,5,5,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,12950
0,0,0,1,0,0,0,0,0,0,0,0,1,47,5309,110,1,1,1600,3,5,85,1070,0,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,11250
0,0,0,1,0,0,0,0,0,0,0,1,0,50,1,90,1,0,2000,3,5,64,1260,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,7500
0,0,0,0,1,0,0,0,0,0,0,0,1,52,31000,97,0,0,1398,3,5,69,1025,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8950
0,0,0,0,0,0,1,0,0,0,0,1,0,58,205000,72,1,0,2000,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6950
0,1,0,0,0,0,0,0,0,0,0,1,0,68,204250,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,7900
